Date,FFR
17/12/1924,29924.49
18/12/1924,29927.9
19/12/1924,29931.3
22/12/1924,29934.71
23/12/1924,29938.11
24/12/1924,29941.52
26/12/1924,29944.92
29/12/1924,29948.32
30/12/1924,29951.72
31/12/1924,29955.12
02/01/1925,29958.52
05/01/1925,29961.92
06/01/1925,29965.32
07/01/1925,29968.72
08/01/1925,29972.11
09/01/1925,29975.51
12/01/1925,29978.91
13/01/1925,29982.31
14/01/1925,29985.71
15/01/1925,29989.1
16/01/1925,29992.5
19/01/1925,29995.9
20/01/1925,29999.3
21/01/1925,30002.69
22/01/1925,30006.09
23/01/1925,30009.49
26/01/1925,30012.88
27/01/1925,30016.28
28/01/1925,30019.68
29/01/1925,30023.07
30/01/1925,30026.47
02/02/1925,30029.86
03/02/1925,30033.26
04/02/1925,30036.65
05/02/1925,30040.05
06/02/1925,30043.44
09/02/1925,30046.83
10/02/1925,30050.22
11/02/1925,30053.61
13/02/1925,30057
16/02/1925,30060.39
17/02/1925,30063.77
18/02/1925,30067.16
19/02/1925,30070.54
20/02/1925,30073.93
24/02/1925,30077.31
25/02/1925,30080.69
26/02/1925,30084.07
27/02/1925,30087.45
02/03/1925,30090.83
03/03/1925,30094.21
04/03/1925,30097.59
05/03/1925,30100.96
06/03/1925,30104.34
09/03/1925,30107.72
10/03/1925,30111.1
11/03/1925,30114.48
12/03/1925,30117.85
13/03/1925,30121.23
16/03/1925,30124.61
17/03/1925,30127.98
18/03/1925,30131.36
19/03/1925,30134.74
20/03/1925,30138.12
23/03/1925,30141.49
24/03/1925,30144.87
25/03/1925,30148.24
26/03/1925,30151.62
27/03/1925,30155
30/03/1925,30158.37
31/03/1925,30161.75
01/04/1925,30165.12
02/04/1925,30168.5
03/04/1925,30171.87
06/04/1925,30175.24
07/04/1925,30178.61
08/04/1925,30181.99
09/04/1925,30185.36
13/04/1925,30188.73
14/04/1925,30192.09
15/04/1925,30195.46
16/04/1925,30198.83
17/04/1925,30202.19
20/04/1925,30205.56
21/04/1925,30208.92
22/04/1925,30212.29
23/04/1925,30215.65
24/04/1925,30219.01
27/04/1925,30222.37
28/04/1925,30225.73
29/04/1925,30229.09
30/04/1925,30232.45
01/05/1925,30235.81
04/05/1925,30239.17
05/05/1925,30242.53
06/05/1925,30245.89
07/05/1925,30249.25
08/05/1925,30252.61
11/05/1925,30255.96
12/05/1925,30259.32
13/05/1925,30262.68
14/05/1925,30266.04
15/05/1925,30269.39
18/05/1925,30272.75
19/05/1925,30276.11
20/05/1925,30279.46
21/05/1925,30282.82
22/05/1925,30286.18
25/05/1925,30289.53
26/05/1925,30292.89
27/05/1925,30296.24
28/05/1925,30299.6
29/05/1925,30302.96
01/06/1925,30306.31
02/06/1925,30309.66
03/06/1925,30313.02
04/06/1925,30316.37
05/06/1925,30319.73
08/06/1925,30323.08
09/06/1925,30326.43
10/06/1925,30329.78
11/06/1925,30333.13
12/06/1925,30336.48
15/06/1925,30339.82
16/06/1925,30343.17
17/06/1925,30346.52
18/06/1925,30349.86
19/06/1925,30353.21
22/06/1925,30356.55
23/06/1925,30359.9
24/06/1925,30363.24
25/06/1925,30366.58
26/06/1925,30369.92
29/06/1925,30373.26
30/06/1925,30376.6
01/07/1925,30379.94
02/07/1925,30383.28
03/07/1925,30386.62
06/07/1925,30389.96
07/07/1925,30393.3
08/07/1925,30396.64
09/07/1925,30399.97
10/07/1925,30403.31
13/07/1925,30406.65
14/07/1925,30409.99
15/07/1925,30413.32
16/07/1925,30416.66
17/07/1925,30420
20/07/1925,30423.33
21/07/1925,30426.67
22/07/1925,30430.01
23/07/1925,30433.34
24/07/1925,30436.68
27/07/1925,30440.01
28/07/1925,30443.35
29/07/1925,30446.69
30/07/1925,30450.02
31/07/1925,30453.36
03/08/1925,30456.69
04/08/1925,30460.02
05/08/1925,30463.36
06/08/1925,30466.69
07/08/1925,30470.02
10/08/1925,30473.35
11/08/1925,30476.68
12/08/1925,30480.01
13/08/1925,30483.34
14/08/1925,30486.67
17/08/1925,30489.99
18/08/1925,30493.32
19/08/1925,30496.65
20/08/1925,30499.97
21/08/1925,30503.3
24/08/1925,30506.62
25/08/1925,30509.94
26/08/1925,30513.26
27/08/1925,30516.59
28/08/1925,30519.91
31/08/1925,30523.23
01/09/1925,30526.54
02/09/1925,30529.86
03/09/1925,30533.18
04/09/1925,30536.5
08/09/1925,30539.82
09/09/1925,30543.14
10/09/1925,30546.45
11/09/1925,30549.77
14/09/1925,30553.09
15/09/1925,30556.4
16/09/1925,30559.72
17/09/1925,30563.04
18/09/1925,30566.35
21/09/1925,30569.67
22/09/1925,30572.98
23/09/1925,30576.3
24/09/1925,30579.61
25/09/1925,30582.93
28/09/1925,30586.24
29/09/1925,30589.56
30/09/1925,30592.87
01/10/1925,30596.19
02/10/1925,30599.5
05/10/1925,30602.81
06/10/1925,30606.12
07/10/1925,30609.43
08/10/1925,30612.74
09/10/1925,30616.05
13/10/1925,30619.36
14/10/1925,30622.67
15/10/1925,30625.97
16/10/1925,30629.28
19/10/1925,30632.58
20/10/1925,30635.89
21/10/1925,30639.19
22/10/1925,30642.49
23/10/1925,30645.8
26/10/1925,30649.1
27/10/1925,30652.4
28/10/1925,30655.7
29/10/1925,30659
30/10/1925,30662.29
02/11/1925,30665.59
04/11/1925,30668.89
05/11/1925,30672.18
06/11/1925,30675.48
09/11/1925,30678.78
10/11/1925,30682.07
11/11/1925,30685.37
12/11/1925,30688.66
13/11/1925,30691.96
16/11/1925,30695.25
17/11/1925,30698.55
18/11/1925,30701.84
19/11/1925,30705.14
20/11/1925,30708.43
23/11/1925,30711.72
24/11/1925,30715.02
25/11/1925,30718.31
27/11/1925,30721.6
30/11/1925,30724.9
01/12/1925,30728.19
02/12/1925,30731.48
03/12/1925,30734.77
04/12/1925,30738.06
07/12/1925,30741.35
08/12/1925,30744.64
09/12/1925,30747.93
10/12/1925,30751.21
11/12/1925,30754.5
14/12/1925,30757.78
15/12/1925,30761.07
16/12/1925,30764.35
17/12/1925,30767.64
18/12/1925,30770.92
21/12/1925,30774.2
22/12/1925,30777.48
23/12/1925,30780.76
24/12/1925,30784.04
28/12/1925,30787.32
29/12/1925,30790.59
30/12/1925,30793.87
31/12/1925,30797.15
04/01/1926,30800.42
05/01/1926,30803.69
06/01/1926,30806.96
07/01/1926,30810.23
08/01/1926,30813.5
11/01/1926,30816.76
12/01/1926,30820.03
13/01/1926,30823.29
14/01/1926,30826.55
15/01/1926,30829.81
18/01/1926,30833.07
19/01/1926,30836.33
20/01/1926,30839.59
21/01/1926,30842.84
22/01/1926,30846.1
25/01/1926,30849.35
26/01/1926,30852.6
27/01/1926,30855.85
28/01/1926,30859.1
29/01/1926,30862.35
01/02/1926,30865.6
02/02/1926,30868.84
03/02/1926,30872.08
04/02/1926,30875.33
05/02/1926,30878.57
08/02/1926,30881.81
09/02/1926,30885.04
10/02/1926,30888.28
11/02/1926,30891.51
15/02/1926,30894.74
16/02/1926,30897.97
17/02/1926,30901.2
18/02/1926,30904.43
19/02/1926,30907.65
23/02/1926,30910.88
24/02/1926,30914.1
25/02/1926,30917.32
26/02/1926,30920.53
01/03/1926,30923.75
02/03/1926,30926.96
03/03/1926,30930.18
04/03/1926,30933.39
05/03/1926,30936.6
08/03/1926,30939.81
09/03/1926,30943.02
10/03/1926,30946.23
11/03/1926,30949.44
12/03/1926,30952.65
15/03/1926,30955.86
16/03/1926,30959.07
17/03/1926,30962.27
18/03/1926,30965.48
19/03/1926,30968.68
22/03/1926,30971.89
23/03/1926,30975.09
24/03/1926,30978.29
25/03/1926,30981.49
26/03/1926,30984.69
29/03/1926,30987.89
30/03/1926,30991.09
31/03/1926,30994.29
01/04/1926,30997.49
05/04/1926,31000.68
06/04/1926,31003.87
07/04/1926,31007.07
08/04/1926,31010.26
09/04/1926,31013.45
12/04/1926,31016.63
13/04/1926,31019.82
14/04/1926,31023
15/04/1926,31026.19
16/04/1926,31029.37
19/04/1926,31032.55
20/04/1926,31035.73
21/04/1926,31038.9
22/04/1926,31042.08
23/04/1926,31045.26
26/04/1926,31048.43
27/04/1926,31051.6
28/04/1926,31054.77
29/04/1926,31057.94
30/04/1926,31061.11
03/05/1926,31064.27
04/05/1926,31067.44
05/05/1926,31070.6
06/05/1926,31073.76
07/05/1926,31076.93
10/05/1926,31080.08
11/05/1926,31083.24
12/05/1926,31086.4
13/05/1926,31089.56
14/05/1926,31092.71
17/05/1926,31095.86
18/05/1926,31099.01
19/05/1926,31102.16
20/05/1926,31105.31
21/05/1926,31108.46
24/05/1926,31111.61
25/05/1926,31114.75
26/05/1926,31117.89
27/05/1926,31121.04
28/05/1926,31124.18
01/06/1926,31127.31
02/06/1926,31130.45
03/06/1926,31133.59
04/06/1926,31136.72
07/06/1926,31139.85
08/06/1926,31142.98
09/06/1926,31146.11
10/06/1926,31149.24
11/06/1926,31152.37
14/06/1926,31155.49
15/06/1926,31158.61
16/06/1926,31161.73
17/06/1926,31164.86
18/06/1926,31167.98
21/06/1926,31171.09
22/06/1926,31174.21
23/06/1926,31177.32
24/06/1926,31180.44
25/06/1926,31183.55
28/06/1926,31186.66
29/06/1926,31189.77
30/06/1926,31192.88
01/07/1926,31195.68
02/07/1926,31198.49
06/07/1926,31201.3
07/07/1926,31204.11
08/07/1926,31206.92
09/07/1926,31209.73
12/07/1926,31212.53
13/07/1926,31215.34
14/07/1926,31218.15
15/07/1926,31220.96
16/07/1926,31223.77
19/07/1926,31226.58
20/07/1926,31229.39
21/07/1926,31232.2
22/07/1926,31235.01
23/07/1926,31237.83
26/07/1926,31240.64
27/07/1926,31243.45
28/07/1926,31246.26
29/07/1926,31249.07
30/07/1926,31251.88
02/08/1926,31255.01
03/08/1926,31258.14
04/08/1926,31261.26
05/08/1926,31264.39
06/08/1926,31267.51
09/08/1926,31270.64
10/08/1926,31273.77
11/08/1926,31276.9
12/08/1926,31280.02
13/08/1926,31283.15
16/08/1926,31286.28
17/08/1926,31289.41
18/08/1926,31292.54
19/08/1926,31295.67
20/08/1926,31298.8
23/08/1926,31301.93
24/08/1926,31305.06
25/08/1926,31308.19
26/08/1926,31311.32
27/08/1926,31314.45
30/08/1926,31317.58
31/08/1926,31320.71
01/09/1926,31323.53
02/09/1926,31326.35
03/09/1926,31329.17
07/09/1926,31331.99
08/09/1926,31334.81
09/09/1926,31337.63
10/09/1926,31340.45
13/09/1926,31343.27
14/09/1926,31346.09
15/09/1926,31348.91
16/09/1926,31351.73
17/09/1926,31354.55
20/09/1926,31357.38
21/09/1926,31360.2
22/09/1926,31363.02
23/09/1926,31365.84
24/09/1926,31368.67
27/09/1926,31371.49
28/09/1926,31374.31
29/09/1926,31377.14
30/09/1926,31379.96
01/10/1926,31384.04
04/10/1926,31388.12
05/10/1926,31392.2
06/10/1926,31396.28
07/10/1926,31400.36
08/10/1926,31404.45
11/10/1926,31408.53
13/10/1926,31412.61
14/10/1926,31416.69
15/10/1926,31420.78
18/10/1926,31424.86
19/10/1926,31428.95
20/10/1926,31433.03
21/10/1926,31437.12
22/10/1926,31441.21
25/10/1926,31445.29
26/10/1926,31449.38
27/10/1926,31453.47
28/10/1926,31457.56
29/10/1926,31461.65
01/11/1926,31465.74
03/11/1926,31469.83
04/11/1926,31473.92
05/11/1926,31478.01
08/11/1926,31482.1
09/11/1926,31486.2
10/11/1926,31490.29
11/11/1926,31494.38
12/11/1926,31498.48
15/11/1926,31502.57
16/11/1926,31506.67
17/11/1926,31510.76
18/11/1926,31514.86
19/11/1926,31518.96
22/11/1926,31523.06
23/11/1926,31527.15
24/11/1926,31531.25
26/11/1926,31535.35
29/11/1926,31539.45
30/11/1926,31543.55
01/12/1926,31547.02
02/12/1926,31550.49
03/12/1926,31553.96
06/12/1926,31557.43
07/12/1926,31560.9
08/12/1926,31564.38
09/12/1926,31567.85
10/12/1926,31571.32
13/12/1926,31574.79
14/12/1926,31578.27
15/12/1926,31581.74
16/12/1926,31585.21
17/12/1926,31588.69
20/12/1926,31592.16
21/12/1926,31595.64
22/12/1926,31599.11
23/12/1926,31602.59
24/12/1926,31606.07
27/12/1926,31609.54
28/12/1926,31613.02
29/12/1926,31616.5
30/12/1926,31619.97
31/12/1926,31623.45
03/01/1927,31626.62
04/01/1927,31629.78
05/01/1927,31632.94
06/01/1927,31636.1
07/01/1927,31639.27
10/01/1927,31642.43
11/01/1927,31645.6
12/01/1927,31648.76
13/01/1927,31651.93
14/01/1927,31655.09
17/01/1927,31658.26
18/01/1927,31661.42
19/01/1927,31664.59
20/01/1927,31667.75
21/01/1927,31670.92
24/01/1927,31674.09
25/01/1927,31677.26
26/01/1927,31680.42
27/01/1927,31683.59
28/01/1927,31686.76
31/01/1927,31689.93
01/02/1927,31693.73
02/02/1927,31697.53
03/02/1927,31701.34
04/02/1927,31705.14
07/02/1927,31708.95
08/02/1927,31712.75
09/02/1927,31716.56
10/02/1927,31720.36
11/02/1927,31724.17
14/02/1927,31727.98
15/02/1927,31731.78
16/02/1927,31735.59
17/02/1927,31739.4
18/02/1927,31743.21
21/02/1927,31747.02
23/02/1927,31750.83
24/02/1927,31754.64
25/02/1927,31758.45
28/02/1927,31762.26
01/03/1927,31765.75
02/03/1927,31769.25
03/03/1927,31772.74
04/03/1927,31776.24
07/03/1927,31779.73
08/03/1927,31783.23
09/03/1927,31786.72
10/03/1927,31790.22
11/03/1927,31793.72
14/03/1927,31797.22
15/03/1927,31800.71
16/03/1927,31804.21
17/03/1927,31807.71
18/03/1927,31811.21
21/03/1927,31814.71
22/03/1927,31818.21
23/03/1927,31821.71
24/03/1927,31825.21
25/03/1927,31828.71
28/03/1927,31832.21
29/03/1927,31835.71
30/03/1927,31839.21
31/03/1927,31842.72
01/04/1927,31845.9
04/04/1927,31849.08
05/04/1927,31852.27
06/04/1927,31855.45
07/04/1927,31858.64
08/04/1927,31861.83
11/04/1927,31865.01
12/04/1927,31868.2
13/04/1927,31871.39
14/04/1927,31874.57
18/04/1927,31877.76
19/04/1927,31880.95
20/04/1927,31884.14
21/04/1927,31887.32
22/04/1927,31890.51
25/04/1927,31893.7
26/04/1927,31896.89
27/04/1927,31900.08
28/04/1927,31903.27
29/04/1927,31906.46
02/05/1927,31910.29
03/05/1927,31914.12
04/05/1927,31917.95
05/05/1927,31921.78
06/05/1927,31925.61
09/05/1927,31929.44
10/05/1927,31933.27
11/05/1927,31937.1
12/05/1927,31940.94
13/05/1927,31944.77
16/05/1927,31948.6
17/05/1927,31952.44
18/05/1927,31956.27
19/05/1927,31960.11
20/05/1927,31963.94
23/05/1927,31967.78
24/05/1927,31971.61
25/05/1927,31975.45
26/05/1927,31979.29
27/05/1927,31983.12
31/05/1927,31986.96
01/06/1927,31990.16
02/06/1927,31993.36
03/06/1927,31996.56
06/06/1927,31999.76
07/06/1927,32002.96
08/06/1927,32006.16
09/06/1927,32009.36
10/06/1927,32012.56
14/06/1927,32015.76
15/06/1927,32018.96
16/06/1927,32022.17
17/06/1927,32025.37
20/06/1927,32028.57
21/06/1927,32031.77
22/06/1927,32034.98
23/06/1927,32038.18
24/06/1927,32041.38
27/06/1927,32044.59
28/06/1927,32047.79
29/06/1927,32051
30/06/1927,32054.2
01/07/1927,32058.05
05/07/1927,32061.9
06/07/1927,32065.74
07/07/1927,32069.59
08/07/1927,32073.44
11/07/1927,32077.29
12/07/1927,32081.14
13/07/1927,32084.99
14/07/1927,32088.84
15/07/1927,32092.69
18/07/1927,32096.54
19/07/1927,32100.39
20/07/1927,32104.24
21/07/1927,32108.1
22/07/1927,32111.95
25/07/1927,32115.8
26/07/1927,32119.66
27/07/1927,32123.51
28/07/1927,32127.36
29/07/1927,32131.22
01/08/1927,32134.43
02/08/1927,32137.65
03/08/1927,32140.86
04/08/1927,32144.07
05/08/1927,32147.29
08/08/1927,32150.5
09/08/1927,32153.72
10/08/1927,32156.93
11/08/1927,32160.15
12/08/1927,32163.37
15/08/1927,32166.58
16/08/1927,32169.8
17/08/1927,32173.02
18/08/1927,32176.23
19/08/1927,32179.45
22/08/1927,32182.67
23/08/1927,32185.89
24/08/1927,32189.11
25/08/1927,32192.32
26/08/1927,32195.54
29/08/1927,32198.76
30/08/1927,32201.98
31/08/1927,32205.2
01/09/1927,32207.78
02/09/1927,32210.36
06/09/1927,32212.93
07/09/1927,32215.51
08/09/1927,32218.09
09/09/1927,32220.66
12/09/1927,32223.24
13/09/1927,32225.82
14/09/1927,32228.4
15/09/1927,32230.98
16/09/1927,32233.55
19/09/1927,32236.13
20/09/1927,32238.71
21/09/1927,32241.29
22/09/1927,32243.87
23/09/1927,32246.45
26/09/1927,32249.03
27/09/1927,32251.61
28/09/1927,32254.19
29/09/1927,32256.77
30/09/1927,32259.35
03/10/1927,32262.58
04/10/1927,32265.8
05/10/1927,32269.03
06/10/1927,32272.26
07/10/1927,32275.48
10/10/1927,32278.71
11/10/1927,32281.94
13/10/1927,32285.17
14/10/1927,32288.4
17/10/1927,32291.62
18/10/1927,32294.85
19/10/1927,32298.08
20/10/1927,32301.31
21/10/1927,32304.54
24/10/1927,32307.77
25/10/1927,32311
26/10/1927,32314.24
27/10/1927,32317.47
28/10/1927,32320.7
31/10/1927,32323.93
01/11/1927,32326.84
02/11/1927,32329.75
03/11/1927,32332.66
04/11/1927,32335.57
07/11/1927,32338.48
09/11/1927,32341.39
10/11/1927,32344.3
11/11/1927,32347.21
14/11/1927,32350.12
15/11/1927,32353.03
16/11/1927,32355.95
17/11/1927,32358.86
18/11/1927,32361.77
21/11/1927,32364.68
22/11/1927,32367.6
23/11/1927,32370.51
25/11/1927,32373.42
28/11/1927,32376.34
29/11/1927,32379.25
30/11/1927,32382.16
01/12/1927,32385.08
02/12/1927,32387.99
05/12/1927,32390.91
06/12/1927,32393.82
07/12/1927,32396.74
08/12/1927,32399.65
09/12/1927,32402.57
12/12/1927,32405.49
13/12/1927,32408.4
14/12/1927,32411.32
15/12/1927,32414.24
16/12/1927,32417.15
19/12/1927,32420.07
20/12/1927,32422.99
21/12/1927,32425.91
22/12/1927,32428.83
23/12/1927,32431.74
27/12/1927,32434.66
28/12/1927,32437.58
29/12/1927,32440.5
30/12/1927,32443.42
03/01/1928,32446.67
04/01/1928,32449.91
05/01/1928,32453.16
06/01/1928,32456.4
09/01/1928,32459.65
10/01/1928,32462.89
11/01/1928,32466.14
12/01/1928,32469.39
13/01/1928,32472.63
16/01/1928,32475.88
17/01/1928,32479.13
18/01/1928,32482.37
19/01/1928,32485.62
20/01/1928,32488.87
23/01/1928,32492.12
24/01/1928,32495.37
25/01/1928,32498.62
26/01/1928,32501.87
27/01/1928,32505.12
30/01/1928,32508.37
31/01/1928,32511.62
01/02/1928,32516.17
02/02/1928,32520.72
03/02/1928,32525.28
06/02/1928,32529.83
07/02/1928,32534.39
08/02/1928,32538.94
09/02/1928,32543.5
10/02/1928,32548.05
14/02/1928,32552.61
15/02/1928,32557.17
16/02/1928,32561.72
17/02/1928,32566.28
20/02/1928,32570.84
21/02/1928,32575.4
23/02/1928,32579.96
24/02/1928,32584.52
27/02/1928,32589.09
28/02/1928,32593.65
29/02/1928,32598.21
01/03/1928,32601.8
02/03/1928,32605.38
05/03/1928,32608.97
06/03/1928,32612.56
07/03/1928,32616.14
08/03/1928,32619.73
09/03/1928,32623.32
12/03/1928,32626.91
13/03/1928,32630.5
14/03/1928,32634.09
15/03/1928,32637.68
16/03/1928,32641.27
19/03/1928,32644.86
20/03/1928,32648.45
21/03/1928,32652.04
22/03/1928,32655.63
23/03/1928,32659.22
26/03/1928,32662.82
27/03/1928,32666.41
28/03/1928,32670
29/03/1928,32673.6
30/03/1928,32677.19
02/04/1928,32680.46
03/04/1928,32683.73
04/04/1928,32686.99
05/04/1928,32690.26
09/04/1928,32693.53
10/04/1928,32696.8
11/04/1928,32700.07
12/04/1928,32703.34
13/04/1928,32706.61
16/04/1928,32709.88
17/04/1928,32713.15
18/04/1928,32716.42
19/04/1928,32719.7
20/04/1928,32722.97
23/04/1928,32726.24
24/04/1928,32729.51
25/04/1928,32732.79
26/04/1928,32736.06
27/04/1928,32739.33
30/04/1928,32742.61
01/05/1928,32747.52
02/05/1928,32752.43
03/05/1928,32757.34
04/05/1928,32762.26
07/05/1928,32767.17
08/05/1928,32772.09
09/05/1928,32777
10/05/1928,32781.92
11/05/1928,32786.84
14/05/1928,32791.75
15/05/1928,32796.67
16/05/1928,32801.59
17/05/1928,32806.51
18/05/1928,32811.43
21/05/1928,32816.35
22/05/1928,32821.28
23/05/1928,32826.2
24/05/1928,32831.12
25/05/1928,32836.05
28/05/1928,32840.97
29/05/1928,32845.9
31/05/1928,32850.83
01/06/1928,32854.77
04/06/1928,32858.71
05/06/1928,32862.65
06/06/1928,32866.6
07/06/1928,32870.54
08/06/1928,32874.49
11/06/1928,32878.43
12/06/1928,32882.38
13/06/1928,32886.32
14/06/1928,32890.27
15/06/1928,32894.22
18/06/1928,32898.16
19/06/1928,32902.11
20/06/1928,32906.06
21/06/1928,32910.01
22/06/1928,32913.96
25/06/1928,32917.91
26/06/1928,32921.86
27/06/1928,32925.81
28/06/1928,32929.76
29/06/1928,32933.71
02/07/1928,32937.99
03/07/1928,32942.27
05/07/1928,32946.56
06/07/1928,32950.84
09/07/1928,32955.12
10/07/1928,32959.41
11/07/1928,32963.69
12/07/1928,32967.98
13/07/1928,32972.26
16/07/1928,32976.55
17/07/1928,32980.84
18/07/1928,32985.12
19/07/1928,32989.41
20/07/1928,32993.7
23/07/1928,32997.99
24/07/1928,33002.28
25/07/1928,33006.57
26/07/1928,33010.86
27/07/1928,33015.15
30/07/1928,33019.44
31/07/1928,33023.74
01/08/1928,33027.7
02/08/1928,33031.66
03/08/1928,33035.63
06/08/1928,33039.59
07/08/1928,33043.56
08/08/1928,33047.52
09/08/1928,33051.49
10/08/1928,33055.45
13/08/1928,33059.42
14/08/1928,33063.39
15/08/1928,33067.35
16/08/1928,33071.32
17/08/1928,33075.29
20/08/1928,33079.26
21/08/1928,33083.23
22/08/1928,33087.2
23/08/1928,33091.17
24/08/1928,33095.14
27/08/1928,33099.11
28/08/1928,33103.08
29/08/1928,33107.06
30/08/1928,33111.03
31/08/1928,33115
04/09/1928,33118.65
05/09/1928,33122.29
06/09/1928,33125.93
07/09/1928,33129.58
10/09/1928,33133.22
11/09/1928,33136.86
12/09/1928,33140.51
13/09/1928,33144.15
14/09/1928,33147.8
17/09/1928,33151.45
18/09/1928,33155.09
19/09/1928,33158.74
20/09/1928,33162.39
21/09/1928,33166.04
24/09/1928,33169.68
25/09/1928,33173.33
26/09/1928,33176.98
27/09/1928,33180.63
28/09/1928,33184.28
01/10/1928,33189.59
02/10/1928,33194.9
03/10/1928,33200.21
04/10/1928,33205.52
05/10/1928,33210.84
08/10/1928,33216.15
09/10/1928,33221.47
10/10/1928,33226.78
11/10/1928,33232.1
15/10/1928,33237.41
16/10/1928,33242.73
17/10/1928,33248.05
18/10/1928,33253.37
19/10/1928,33258.69
22/10/1928,33264.01
23/10/1928,33269.34
24/10/1928,33274.66
25/10/1928,33279.98
26/10/1928,33285.31
29/10/1928,33290.63
30/10/1928,33295.96
31/10/1928,33301.29
01/11/1928,33306.95
02/11/1928,33312.61
05/11/1928,33318.27
07/11/1928,33323.94
08/11/1928,33329.6
09/11/1928,33335.27
12/11/1928,33340.94
13/11/1928,33346.6
14/11/1928,33352.27
15/11/1928,33357.94
16/11/1928,33363.61
19/11/1928,33369.28
20/11/1928,33374.96
21/11/1928,33380.63
22/11/1928,33386.31
23/11/1928,33391.98
26/11/1928,33397.66
27/11/1928,33403.34
28/11/1928,33409.01
30/11/1928,33414.69
03/12/1928,33415.36
04/12/1928,33416.03
05/12/1928,33416.7
06/12/1928,33417.37
07/12/1928,33418.04
10/12/1928,33418.7
11/12/1928,33419.37
12/12/1928,33420.04
13/12/1928,33420.71
14/12/1928,33421.38
17/12/1928,33422.05
18/12/1928,33422.71
19/12/1928,33423.38
20/12/1928,33424.05
21/12/1928,33424.72
24/12/1928,33425.39
26/12/1928,33426.06
27/12/1928,33426.73
28/12/1928,33427.39
31/12/1928,33428.06
02/01/1929,33432.41
03/01/1929,33436.75
04/01/1929,33441.1
07/01/1929,33445.45
08/01/1929,33449.8
09/01/1929,33454.14
10/01/1929,33458.49
11/01/1929,33462.84
14/01/1929,33467.19
15/01/1929,33471.54
16/01/1929,33475.9
17/01/1929,33480.25
18/01/1929,33484.6
21/01/1929,33488.95
22/01/1929,33493.31
23/01/1929,33497.66
24/01/1929,33502.02
25/01/1929,33506.37
28/01/1929,33510.73
29/01/1929,33515.08
30/01/1929,33519.44
31/01/1929,33523.8
01/02/1929,33529.83
04/02/1929,33535.87
05/02/1929,33541.9
06/02/1929,33547.94
07/02/1929,33553.98
08/02/1929,33560.02
11/02/1929,33566.06
13/02/1929,33572.1
14/02/1929,33578.14
15/02/1929,33584.19
18/02/1929,33590.23
19/02/1929,33596.28
20/02/1929,33602.33
21/02/1929,33608.38
25/02/1929,33614.43
26/02/1929,33620.48
27/02/1929,33626.53
28/02/1929,33632.58
01/03/1929,33637.29
04/03/1929,33642
05/03/1929,33646.71
06/03/1929,33651.42
07/03/1929,33656.13
08/03/1929,33660.84
11/03/1929,33665.55
12/03/1929,33670.27
13/03/1929,33674.98
14/03/1929,33679.7
15/03/1929,33684.41
18/03/1929,33689.13
19/03/1929,33693.84
20/03/1929,33698.56
21/03/1929,33703.28
22/03/1929,33708
25/03/1929,33712.72
26/03/1929,33717.44
27/03/1929,33722.16
28/03/1929,33726.88
01/04/1929,33731.6
02/04/1929,33736.32
03/04/1929,33741.04
04/04/1929,33745.77
05/04/1929,33750.49
08/04/1929,33755.22
09/04/1929,33759.94
10/04/1929,33764.67
11/04/1929,33769.4
12/04/1929,33774.12
15/04/1929,33778.85
16/04/1929,33783.58
17/04/1929,33788.31
18/04/1929,33793.04
19/04/1929,33797.77
22/04/1929,33802.5
23/04/1929,33807.24
24/04/1929,33811.97
25/04/1929,33816.7
26/04/1929,33821.44
29/04/1929,33826.17
30/04/1929,33830.91
01/05/1929,33836.66
02/05/1929,33842.41
